"nome","resumo","coordenador"
"NÚCLEO DE ESTUDOS AVANÇADOS EM LOGÍSTICA E SUPPLY CHAIN","Contexto: a ideia do núcleo de estudos avançados em logística e suplly chain (neals) surgiu a partir da necessidade da integração entre os alunos professores a pesquisa científica atividades práticas com ações extensionistas para que a sociedade do estado do rio de janeiro e demais estados possam se beneficiar da redução dos custos logísticos. As demais partes interessadas (ex. Profissionais e empresas) que atuam na área terão um suporte especializado para aperfeiçoar o planejamento estratégico logístico reduzindo custos (inclusive os relativos a roubo de carga) e reestruturando seus processos. Problema: a logística corresponde a 11 6% do produto interno bruto (pib) do brasil conforme fonte do instituto em logística e supply chain (ilos). O governo brasileiro tem planos de investimentos na infraestrutura logística. Paralelo a isso constata-se a necessidade de formação específica na área de logística e a inexistência de núcleos de pesquisas voltados para a área de logística no rio de janeiro. Objetivos: promover a participação dos alunos professores profissionais e demais partes interessadas em atividades práticas extensionistas e de pesquisa; criar de forma permanente um centro de pesquisa avançada em logística desenvolvendo pesquisas e metodologias extensionistas em áreas estratégicas para a logística nacional; publicação de artigos científicos – desenvolvimento científico; seminários/workshops para voltados para a discussão de temas relevantes da área de logística e apresentação de trabalhos voltados para a área e a oferta de cursos de extensão específicos para a área de logística (desenvolvimento profissional). Método: realização de oficinas (workshops) compartilhamento online de de recursos educacionais abertos sobre temas relacionados e atendimento personalizado para as partes interessadas (ex. Empresários pesquisadores demais docentes e alunos e demais instituições)..","Waléria Silva De Medeiros"
"FERRAMENTAS PARA RECUPERAÇÃO DA INFORMAÇÃO E EXTRAÇÃO DE CONHECIMENTO APLICADA À SEGURANÇA PÚBLICA","O estado do rio de janeiro (erj) apesar de suas qualidades possui muitos problemas na gestão pública à segurança além do agravamento do problema financeiro que existe sem perspectivas de solução no curto ou médio prazo. Particularmente os problemas de segurança pública têm sido um dos que mais tem afetado a todos e por isso a importância e necessidade em adequar o planejamento de estratégias reativas e preventivas. Assim melhorar a capacidade de observar as informações e dados criminais e usar a informação disponível é fundamental. Os trabalhos desenvolvidos no âmbito desse projeto de extensão serão de grande utilidade no disque-denúncia-dd(empresa que apoia a segurança pública do erj) e para a secretaria de polícia (sepol). Deep learning -dl (subárea de machine learning) permite analisar grandes volume de dados e encontrar solução para problemas mais complexos. A área de processamento de linguagem natural (pln) que possui enorme demanda por empresas (públicas e privadas) e pela sociedade de forma geral (chatbots e aplicativos para tradução e auxílio por voz para executar tarefas por comando de voz por exemplo) foi uma das grandes beneficiadas. Assim o objetivo deve projeto é o desenvolvimento de soluções baseadas em pln e large language models (llms) para problemas de dados não estruturados (textos) mais especificamente textos em português coloquial e popular oriundo de denúncias (dd) e redes sociais e textos pertinentes a laudos periciais além do uso de e dl (redes neurais convolucionais) para imagens. Apesar da motivação ser segurança pública as soluções propostas nesse projeto podem ser adaptadas para outras áreas que precisem extrair conhecimento e informação de campos textuais e imagens por meio de técnicas de pln e dl tais com o formulário de prontuários médicos peças jurídicas de todas as áreas do direito etc.","Karla Tereza Figueiredo Leite"
"GRUPO DE FOGUETES DO RIO DE JANEIRO","O grupo de foguetes do rio de janeiro (gfrj) é um projeto de extensão fundado em 7 de abril de 2016 que visa contribuir para o desenvolvimento a aplicação e a difusão da tecnologia espacial em nível estadual e nacional. Estando principalmente focado nas atividades de planejamento dimensionamento simulação projeto construção testes de foguetes de diversos portes e tecnologias de propulsão. Tem atuado no desenvolvimento testes de propelentes testes hidrostáticos testes de estáticos de bancada lançamentos e testes de voo de foguetes de nível universitário normalmente com apogeus de 3.000 m de altitude em lançamentos normalmente verticais carregados com cargas úteis experimentais sistemas de recuperação (paraquedas) inteligentes acionados por monitoramento interno da variação da velocidade e altura do foguete bem como carregado com diversos tipos de componentes eletrônicos para permitir o rastreamento à distância via telemetria da trajetória além de possibilitar a medição da variações de velocidade aceleração pressão posição etc. Os foguetes podem ser lançados em direção ao mar sendo previstos o desenvolvimento e testes de sistemas de recuperação na água. Os foguetes construídos pelo gfrj podem ser aplicados em atividades de sondagem atmosférica e pesquisas além da participação em competições de engenharia de foguetes. O gfrj tem um importante viés social de difundir a tecnologias espacial e a formação profissional principalmente nas carreiras ligadas às engenharias e atividades espaciais através de atividades práticas minicursos palestras oficinas de construção de minifoguetes de papel voltadas para crianças e adolescentes além da comunidade externa de modo geral.","Gil Roberto Vieira Pinheiro"
"LABORATÓRIO DE GESTÃO E TECNOLOGIA SOCIAL","Este projeto de extensão universitária visa articular a gestão social com a economia solidária e as tecnologias sociais. Organizações baseadas na economia solidária se valem da cooperação produtiva acionam circuitos de reciprocidade tendem a exercer efeitos diretos na distribuição dos resultados no fortalecimento dos seus membros e na promoção da equidade. Para isso objetiva-se fomentar a relação ensino-pesquisa-extensão por meio da transferência da tecnologia social e gestão a comunidades assistidas pela cáritas do rio de janeiro; aos membros do fórum de economia solidária do estado do rio de janeiro e seus municípios; e a grupos de indivíduos interessados em desenvolver empreendimentos sociais de forma cooperada . A rede para a execução deste projeto é formada pelo laboratório em gestão e tecnologia social da faf-uerj (proposto neste projeto) o programa de mestrado em ciências contábeis da faf-uerj (pmcc-faf/uerj) o programa de pós-graduação em administração da uff (ppgad-uff) a entidade não governamental cáritas-rj; e o fórum de ecosol do estado do rio de janeiro. Por meio de seus discentes e docentes coordenadores de cada instituição pretende-se fornecer a prática discente na transferência social aos públicos interessados em empreender de forma cooperada. Essa transferência se daria no formato de cursos para capacitação em gestão social e economia solidária.","Carlyle Tadeu Falcão De Oliveira"
"EXPERIMENTAÇÃO MECÂNICA E ANÁLISE COMPUTACIONAL APLICADA PARA GANHO DE EFICIÊNCIA EM ATIVIDADES DESPORTIVAS E DE MOBILIDADE URBANA EM COMUNIDADES DA REGIÃO SERRANA DO ESTADO DO RIO DE JANEIRO","Este projeto articula conhecimentos das engenharias mecânica e computação com os programas de pós-graduação em ciência dos materiais e modelagem computacional para promover desenvolvimento tecnológico regional. Atuando na interface entre academia e sociedade a iniciativa busca aprimorar tanto a eficiência esportiva quanto a mobilidade urbana sustentável. No âmbito esportivo desenvolve equipamentos mecânicos otimizados para atletas e sistemas computacionais de monitoramento de desempenho com ênfase em veículos não motorizados. Paralelamente aplica esses conhecimentos para criar soluções de mobilidade urbana incluindo veículos ecológicos adaptados às características locais melhorias em protótipos existentes e sistemas inteligentes de gestão de tráfego e ciclovias. A metodologia combina a infraestrutura laboratorial do iprj - como oficinas mecânicas e laboratórios de computação - com técnicas de prototipagem rápida simulações computacionais e parcerias comunitárias para desenvolver soluções customizadas. Os impactos esperados abrangem desde a melhoria do desempenho esportivo regional até a oferta de alternativas sustentáveis de transporte passando pela formação de profissionais capacitados para lidar com desafios tecnológicos contemporâneos. Ao integrar produção acadêmica com demandas sociais concretas o projeto reforça o papel transformador do iprj/uerj na região serrana fluminense promovendo inovação tecnológica aliada ao desenvolvimento comunitário e à sustentabilidade ambiental.","Damiano Da Silva Militao"
"JOGOS PARA TREINAMENTO DE ESTUDANTES E PROFISSIONAIS DE ENGENHARIA DE PRODUÇÃO","A utilização de jogos educativos vem se tornando uma prática cada vez mais utilizada no brasil por proporcionar diversos benefícios. Esse projeto visa criar melhorar e aplicar jogos educativos voltados para o treinamento em assuntos relacionado à engenharia de produção. A aplicação destes jogos deve se dar junto a diversos públicos como alunos de ensino fundamental médio ou superior bem como profissionais. Para a criação dos jogos serão utilizados o método design thinking em conjunto como outros de autoria própria. Esperam-se vários impactos positivos através da aplicação dos jogos criado como melhoria no aprendizado e o desenvolvimento de conhecimentos habilidades e atitudes pelos usuários dos jogos.","Ricardo Miyashita"
"PROJETO MINI BAJA SAE PARA COMPETIÇÕES DE CARÁTER EDUCACIONAL - IPRJ/UERJ","Como forma de estimular os cursos de engenharia e gerar uma formação diferenciada e.G. Introduzir conhecimentos práticos sobre projetos planejamentos estruturas de equipes criações de máquinas e equipamentos a “international society of automotive engineers” (sae) criou no ano 1995 um evento extracurricular voltado exclusivamente para alunos de graduação a competição nacional baja sae brasil. Visando a participação nas competições promovidas pela sae brasil este projeto tem como principal objetivo a construção de um veículo modelo “off-road” do tipo baja sae resistente e relativamente mais leve que os anteriores seguro confortável facilmente transportável de simples manutenção e operação competitivo e que atenda aos regulamentos da sae brasil. A equipe é organizada em setores i.E. Setor de cálculo estrutural para elaboração de projeto e desenvolvimento do chassi gaiola tubular setor de transmissão que consiste no motor caixa de redução e “continuously variable transmission” (cvt) setor de direção e suspensões setor de freios elétrica e telemetria ergonomia “design” e setor de publicidade e “marketing”. Inicialmente os subprojetos dos setores são modelados no computador com a utilização de softwares para que sejam realizadas as simulações e gerados os desenhos técnicos para usinagem das peças. Posteriormente com os subprojetos modelados são realizadas as usinagens montagens e os ensaios experimentais. Após as montagens o veículo é submetido aos testes. Além de apresentações internas este projeto também é levado às escolas e eventos contribuindo para redução da evasão escolar e despertando no público em geral o interesse pela educação e engenharias. Com os conhecimentos adquiridos nas competições anteriores e as modificações realizadas nos sistemas esperam-se resultados relativamente melhores nas futuras competições realizadas pela sae brasil.","Jose Humberto Zani"
"FOGUETEMODELISMO","A ascensão dos smartphones e das redes sociais facilitou a união de pessoas com perspectivas semelhantes levando ao aumento de teorias da conspiração como o terraplanismo. Isso destaca lacunas na educação científica onde muitos estudantes carecem de experiências práticas resultando em uma compreensão limitada dos conceitos científicos. A abordagem tradicional da educação científica frequentemente falha em transmitir esses conceitos de forma eficaz. O foguetemodelismo focado na construção e lançamento de modelos de foguetes é uma ferramenta pedagógica valiosa que ilustra como ciência e tecnologia são fundamentais na exploração espacial desmistificando teorias conspiratórias e incentivando a aprendizagem prática. Este projeto reflete a importância da extensão universitária promovendo uma relação transformadora entre a universidade e a sociedade através de iniciativas práticas e educativas. O projeto começou com uma estudante do ensino médio que teve contato com a equipe gfrj (grupo de foguetes do rio de janeiro) da uerj mostrando como projetos práticos podem despertar a curiosidade científica. Com o objetivo de fortalecer a educação tecnológica em nova friburgo propomos implementar iniciativas de foguetemodelismo em nossa instituição e em entidades parceiras promovendo competições entre alunos e estimulando a participação da comunidade.","Angelo Mondaini Calvão"
"UERJ NO CAMPO","O trabalho fora dos grandes centros urbanos é sempre complexo e exige muitos recursos. Na produção rural no desenvolvimento de diversas atividades agrícolas exigem-se destes produtores soluções e adequações que nem sempre são as mais corretas devido em algumas vezes a ausência de informações e ou de conhecimento. Focado nestas atividades e sabendo o quanto os custos são impactantes em grande parte destes processos no orçamento do produtor rural o projeto tem a proposta de trazer informações e soluções nas áreas de: - transferência de calor; - mecânica dos fluidos; - suporte a definição e lay out de produto; - técnicas em circuitos elétricos e segurança; - questões de interfaces agrárias através do nosso parceiro através da emater; as propostas de suporte seriam: a) cartilhas orientativas em diversos temas como ex. Critérios para dimensionamento de bombas hidráulicas e o correto cálculo para altura manométrica; b) palestras sobre coletores solares e geração de água quente para produção e higiene; c) placas fotovoltaicas; d) desidratadores de alimentos; e) noções básicas sobre funcionamento de motores a gasolina e diesel; f) introdução a conceitos de pneumática compressores e meios de controle do ar comprimido para sistemas de ordenha e ou circuitos pneumáticos utilizados na agricultura. G) questões de saúde corporal estudo de movimentos repetitivos; h) manutenção elétrica e uso de ferramentas de segurança; i) orientações sobre projetos e obras para melhor acolhimento térmico e segurança civil;","Luiz Carlos Cordeiro Junior"
"TOUR TECNOLÓGICO NA UERJ","O presente projeto tem a finalidade de realizar 10 (dez) visitas técnicas em unidades de desenvolvimento tecnológico (udt's) criadas pelo programa qualitec da inovuerj-pr 2 da uerj por alunos dos programas de pós-graduação da faf: controladoria e gestão pública - ppgcgp (gestores públicos do estado do rio de janeiro); ciências contábeis mestrado acadêmico em inovação - mai e alunos de graduação dos cursos de administração e ciências contábeis da faculdade de administração e finanças - faf da uerj e outras unidades parceiras. O projeto visa que a comunidade da universidade tome conhecimento do potencial de desenvolvimento científico e tecnológico da universidade e identifique oportunidades de parcerias com órgãos do governo do estado do rio de janeiro e empresas divulgando as potencialidades dos grupos de pesquisa da universidade. Serão realizadas 10 (dez) visitas por ano as quais permitirão que a sociedade do estado do rio de janeiro tome conhecimento dos produtos científicos e tecnológicos desenvolvidos na uerj. Além disso o presente projeto objetiva proporcionar o relacionamento do referencial teórico abordado em sala de aula com a prática tecnológica desenvolvida nos ambientes visitados. Serão levantadas as udts da uerj a serem visitadas e será criado um cronograma de visitas em conjunto com os coordenadores das udts. Como resultado espera-se que sejam geradas parcerias das udts da uerj com diversos órgãos governamentais do estado do rio de janeiro e empresas promovendo assim a disseminação de conhecimento da universidade para a sociedade podendo ainda resultar na melhoria da formação de gestores públicos sugerir melhorias nas políticas públicas e na identificação de oportunidades tecnológicas que poderão ser utilizadas pelas empresas.","Branca Regina c Dos s e s Riscado Terra"
"AÇÕES DE DIVULGAÇÃO E INOVAÇÃO NO SETOR DE PRODUÇÃO VEGETAL","O projeto visa à aplicação do conhecimento da área de biotecnologia vegetal para a produção de plantas cultivadas in vitro associando o valor ornamental e de outros setores econômicos à divulgação científica. Em projeto anterior (“capacitação no setor de produção vegetal” 2009-2013) o grupo realizou o treinamento de jovens e adultos em técnicas de cultivo vegetal desenvolvendo atividades em ongs escolas e atendendo a demandas internas da universidade. Nesta nova configuração o enfoque será o uso de plantas produzidas biotecnologicamente como divulgação científica e alternativa de cultivo destacando a necessidade de soluções coerentes para problemas socioambientais contemporâneos. A proposta se insere nos objetivos da bioeconomia que visa conciliar a economia inovadora com o uso sustentável dos recursos biológicos para fins comerciais. Nesse sentido a biotecnologia vegetal tem especial contribuição no oferecimento de técnicas para a produção vegetal em larga escala com impacto direto no fornecimento de matéria-prima vegetal para diversos setores como na substituição de combustíveis fósseis e no fornecimento de substâncias bioativas com impacto na saúde e qualidade de vida preceitos da bioeconomia que demanda o desenvolvimento de tecnologias alternativas para substituição de recursos não renováveis. Também serão realizadas atividades de cultivo in vivo (no ambiente natural) considerando a importância da conservação vegetal na forma de coleções vivas como parques hortos e jardins botânicos. Como resultados esperados a oferta de atividades em laboratórios do núcleo de biotecnologia vegetal e no horto da uerj relacionadas às técnicas de produção vegetal associando os métodos à divulgação de informações científicas sobre a importância dos materiais oferecendo uma importante alternativa dentro dos preceitos da “economia do bem-estar” e da valorização da biodiversidade.","Norma Albarello"
